user_id,age,gender,city,income_level,device_type,remittance_receiver,preferred_category,signup_date,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,top_category,wishlist_rate,category_diversity,avg_shop_hour,is_festival_shopper,gender_enc,income_enc,device_enc,remittance_enc,festival_enc
131,24,Female,Pokhara,Low,Desktop,False,Fashion,2022-10-05,223.0,1,11465.0,2.0,1.0,1.0,4.0,At Risk,Fashion,0.03225806451612903,6,9.870967741935484,True,1,0,1,0,1
132,27,Male,Kathmandu,Low,Mobile,True,Phone Accessories,2024-02-28,68.0,3,6263.0,5.0,1.0,1.0,7.0,Potential,Phone Accessories,0.0967741935483871,6,13.03225806451613,True,0,0,0,1,1
133,21,Male,Lalitpur,Medium,Mobile,False,Fashion,2022-06-15,63.0,6,164504.0,5.0,2.0,2.0,9.0,Loyal,Fashion,0.10810810810810811,6,12.08108108108108,True,0,1,0,0,1
134,19,Female,Chitwan,Medium,Mobile,True,Electronics,2023-04-09,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.1,5,8.8,False,1,1,0,1,0
135,21,Male,Pokhara,Low,Desktop,True,Electronics,2024-02-28,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Fashion,0.0,4,12.166666666666666,True,0,0,1,1,1
136,24,Female,Bhaktapur,Medium,Mobile,True,Beauty & Personal Care,2022-11-05,12.0,8,164088.0,5.0,2.0,2.0,9.0,Loyal,Beauty & Personal Care,0.0851063829787234,6,10.48936170212766,True,1,1,0,1,1
137,26,Male,Pokhara,Low,Mobile,False,Electronics,2022-08-26,14.0,5,40582.0,5.0,1.0,1.0,7.0,Potential,Electronics,0.025974025974025976,6,10.25974025974026,True,0,0,0,0,1
138,27,Female,Lalitpur,Low,Mobile,False,Beauty & Personal Care,2023-08-04,224.0,3,57244.0,2.0,1.0,1.0,4.0,At Risk,Beauty & Personal Care,0.02564102564102564,6,10.179487179487179,True,1,0,0,0,1
139,25,Female,Birgunj,Low,Mobile,True,Sports & Fitness,2022-09-08,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Sports & Fitness,0.10344827586206896,6,13.517241379310345,False,1,0,0,1,0
140,27,Female,Kathmandu,Medium,Desktop,True,Phone Accessories,2024-04-17,113.0,2,9156.0,4.0,1.0,1.0,6.0,Potential,Phone Accessories,0.07936507936507936,6,10.206349206349206,True,1,1,1,1,1
141,20,Female,Hetauda,High,Mobile,False,Beauty & Personal Care,2024-04-03,150.0,2,46569.0,3.0,1.0,1.0,5.0,At Risk,Beauty & Personal Care,0.07142857142857142,6,12.928571428571429,True,1,2,0,0,1
142,27,Male,Birgunj,Low,Mobile,True,Electronics,2022-01-01,281.0,2,158080.0,2.0,1.0,2.0,5.0,At Risk,Electronics,0.11428571428571428,6,10.114285714285714,True,0,0,0,1,1
143,24,Male,Biratnagar,Low,Mobile,False,Beauty & Personal Care,2023-05-19,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Beauty & Personal Care,0.08695652173913043,6,10.369565217391305,True,0,0,0,0,1
144,22,Male,Pokhara,High,Mobile,True,Electronics,2024-01-30,64.0,7,49566.0,5.0,2.0,1.0,8.0,Potential,Electronics,0.10256410256410256,6,11.435897435897436,True,0,2,0,1,1
145,24,Female,Butwal,High,Mobile,False,Fashion,2022-01-31,73.0,5,163182.0,5.0,1.0,2.0,8.0,Potential,Fashion,0.13636363636363635,6,11.075757575757576,True,1,2,0,0,1
146,27,Male,Pokhara,High,Tablet,False,Fashion,2022-06-23,34.0,6,110944.0,5.0,2.0,1.0,8.0,Potential,Fashion,0.10416666666666667,6,11.895833333333334,True,0,2,2,0,1
147,29,Male,Kathmandu,Low,Mobile,False,Electronics,2023-07-18,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Phone Accessories,0.0,6,10.882352941176471,True,0,0,0,0,1
148,22,Male,Kathmandu,High,Mobile,False,Beauty & Personal Care,2023-04-23,204.0,1,11479.0,3.0,1.0,1.0,5.0,At Risk,Home & Kitchen,0.29411764705882354,6,10.764705882352942,True,0,2,0,0,1
149,27,Female,Lalitpur,Medium,Mobile,False,Fashion,2023-01-07,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Fashion,0.061224489795918366,6,10.857142857142858,True,1,1,0,0,1
150,23,Female,Pokhara,Medium,Mobile,True,Fashion,2022-03-31,10.0,5,96056.0,5.0,1.0,1.0,7.0,Potential,Phone Accessories,0.023255813953488372,6,9.69767441860465,True,1,1,0,1,1
151,21,Female,Lalitpur,Low,Tablet,False,Sports & Fitness,2023-01-10,241.0,1,11122.0,2.0,1.0,1.0,4.0,At Risk,Sports & Fitness,0.07142857142857142,6,10.452380952380953,True,1,0,2,0,1
152,22,Other,Kathmandu,Low,Mobile,False,Electronics,2024-05-31,304.0,2,45165.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.08108108108108109,6,11.297297297297296,True,2,0,0,0,1
153,22,Male,Bhaktapur,Medium,Mobile,True,Home & Kitchen,2022-05-03,130.0,2,22605.0,4.0,1.0,1.0,6.0,Potential,Home & Kitchen,0.0625,6,13.854166666666666,False,0,1,0,1,0
154,26,Male,Kathmandu,High,Tablet,False,Home & Kitchen,2022-05-14,40.0,2,13058.0,5.0,1.0,1.0,7.0,Potential,Sports & Fitness,0.20454545454545456,6,12.295454545454545,True,0,2,2,0,1
155,26,Male,Lalitpur,Low,Mobile,False,Phone Accessories,2024-01-25,75.0,2,17373.0,4.0,1.0,1.0,6.0,Potential,Phone Accessories,0.022222222222222223,6,11.911111111111111,True,0,0,0,0,1
156,30,Male,Kathmandu,Medium,Mobile,False,Phone Accessories,2022-04-18,351.0,1,21802.0,1.0,1.0,1.0,3.0,At Risk,Phone Accessories,0.125,6,14.958333333333334,False,0,1,0,0,0
157,30,Female,Lalitpur,Medium,Mobile,True,Home & Kitchen,2024-04-07,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Phone Accessories,0.16666666666666666,4,10.333333333333334,False,1,1,0,1,0
158,22,Female,Pokhara,High,Desktop,False,Beauty & Personal Care,2022-07-15,207.0,1,4273.0,3.0,1.0,1.0,5.0,At Risk,Beauty & Personal Care,0.21428571428571427,5,12.071428571428571,True,1,2,1,0,1
159,27,Female,Biratnagar,Low,Desktop,False,Electronics,2022-07-19,135.0,3,20731.0,4.0,1.0,1.0,6.0,Potential,Electronics,0.015625,6,11.546875,True,1,0,1,0,1
160,28,Female,Kathmandu,Low,Mobile,True,Beauty & Personal Care,2024-01-09,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Beauty & Personal Care,0.08333333333333333,6,13.083333333333334,False,1,0,0,1,0
161,24,Male,Kathmandu,Medium,Tablet,False,Fashion,2024-05-04,7.0,7,81260.0,5.0,2.0,1.0,8.0,Potential,Fashion,0.06557377049180328,6,11.754098360655737,True,0,1,2,0,1
162,28,Female,Bhaktapur,Medium,Mobile,False,Phone Accessories,2022-09-14,7.0,8,188968.0,5.0,2.0,2.0,9.0,Loyal,Phone Accessories,0.1511627906976744,6,11.244186046511627,True,1,1,0,0,1
163,23,Female,Chitwan,Low,Desktop,False,Electronics,2023-02-16,88.0,1,2255.0,4.0,1.0,1.0,6.0,Potential,Beauty & Personal Care,0.0967741935483871,6,12.03225806451613,True,1,0,1,0,1
164,24,Male,Biratnagar,Low,Mobile,False,Phone Accessories,2024-03-30,127.0,6,32424.0,4.0,2.0,1.0,7.0,Potential,Phone Accessories,0.0375,6,11.6125,True,0,0,0,0,1
165,22,Female,Kathmandu,Low,Mobile,False,Beauty & Personal Care,2023-10-20,145.0,1,9906.0,4.0,1.0,1.0,6.0,Potential,Sports & Fitness,0.0,6,13.571428571428571,False,1,0,0,0,0
166,25,Female,Lalitpur,Low,Tablet,False,Phone Accessories,2022-11-26,269.0,3,22443.0,2.0,1.0,1.0,4.0,At Risk,Phone Accessories,0.05357142857142857,6,10.732142857142858,True,1,0,2,0,1
167,25,Female,Kathmandu,Low,Mobile,False,Fashion,2024-04-17,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Phone Accessories,0.05263157894736842,6,13.263157894736842,True,1,0,0,0,1
168,22,Female,Kathmandu,Medium,Desktop,False,Beauty & Personal Care,2022-11-09,68.0,3,39509.0,5.0,1.0,1.0,7.0,Potential,Beauty & Personal Care,0.11428571428571428,6,9.914285714285715,True,1,1,1,0,1
169,18,Other,Lalitpur,High,Mobile,True,Electronics,2023-04-30,4.0,5,246341.0,5.0,1.0,3.0,9.0,Loyal,Electronics,0.10810810810810811,6,13.27027027027027,True,2,2,0,1,1
170,21,Female,Lalitpur,High,Mobile,False,Electronics,2023-09-12,179.0,2,98588.0,3.0,1.0,1.0,5.0,At Risk,Electronics,0.13157894736842105,6,11.763157894736842,True,1,2,0,0,1
171,25,Female,Birgunj,Medium,Mobile,True,Electronics,2023-08-04,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Sports & Fitness,0.07692307692307693,5,13.615384615384615,True,1,1,0,1,1
172,25,Female,Pokhara,Medium,Mobile,True,Electronics,2023-11-12,249.0,1,15336.0,2.0,1.0,1.0,4.0,At Risk,Sports & Fitness,0.08333333333333333,5,10.833333333333334,True,1,1,0,1,1
173,21,Male,Bhaktapur,Low,Mobile,True,Beauty & Personal Care,2024-03-15,217.0,1,3227.0,3.0,1.0,1.0,5.0,At Risk,Beauty & Personal Care,0.0625,6,11.0,False,0,0,0,1,0
174,30,Male,Lalitpur,Low,Mobile,False,Phone Accessories,2023-12-03,93.0,3,32539.0,4.0,1.0,1.0,6.0,Potential,Phone Accessories,0.06542056074766354,6,11.392523364485982,True,0,0,0,0,1
175,18,Female,Birgunj,Medium,Mobile,False,Electronics,2022-07-07,74.0,4,30974.0,5.0,1.0,1.0,7.0,Potential,Electronics,0.08695652173913043,6,11.478260869565217,True,1,1,0,0,1
176,26,Male,Hetauda,Low,Mobile,False,Beauty & Personal Care,2023-01-21,91.0,3,56551.0,4.0,1.0,1.0,6.0,Potential,Beauty & Personal Care,0.11764705882352941,6,10.058823529411764,True,0,0,0,0,1
177,23,Male,Bhaktapur,Low,Mobile,True,Electronics,2022-12-16,7.0,3,92567.0,5.0,1.0,1.0,7.0,Potential,Electronics,0.03333333333333333,6,11.566666666666666,True,0,0,0,1,1
178,24,Male,Kathmandu,Medium,Mobile,False,Electronics,2022-04-10,76.0,5,93527.0,4.0,1.0,1.0,6.0,Potential,Electronics,0.15217391304347827,6,10.0,True,0,1,0,0,1
179,28,Male,Chitwan,Low,Mobile,False,Home & Kitchen,2023-06-10,85.0,2,123047.0,4.0,1.0,2.0,7.0,Potential,Home & Kitchen,0.10126582278481013,6,11.708860759493671,True,0,0,0,0,1
180,27,Female,Butwal,Low,Desktop,True,Home & Kitchen,2022-02-02,72.0,3,51334.0,5.0,1.0,1.0,7.0,Potential,Home & Kitchen,0.03225806451612903,6,13.290322580645162,True,1,0,1,1,1
181,28,Male,Pokhara,Medium,Mobile,True,Electronics,2024-05-10,10.0,8,203293.0,5.0,2.0,2.0,9.0,Loyal,Electronics,0.06944444444444445,6,11.069444444444445,True,0,1,0,1,1
182,24,Male,Kathmandu,High,Mobile,False,Fashion,2022-12-24,238.0,2,8577.0,2.0,1.0,1.0,4.0,At Risk,Beauty & Personal Care,0.11538461538461539,5,12.576923076923077,True,0,2,0,0,1
183,25,Female,Bhaktapur,Medium,Mobile,True,Sports & Fitness,2022-12-09,361.0,1,18831.0,1.0,1.0,1.0,3.0,At Risk,Sports & Fitness,0.125,5,12.625,False,1,1,0,1,0
184,21,Female,Pokhara,Low,Mobile,True,Electronics,2022-01-12,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.06666666666666667,6,10.7,True,1,0,0,1,1
185,23,Female,Biratnagar,Medium,Mobile,False,Fashion,2022-04-21,57.0,6,199593.0,5.0,2.0,2.0,9.0,Loyal,Fashion,0.08,6,12.68,True,1,1,0,0,1
186,18,Other,Kathmandu,High,Mobile,False,Phone Accessories,2022-04-02,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.0,5,12.6,False,2,2,0,0,0
187,27,Female,Lalitpur,Low,Mobile,False,Fashion,2022-12-22,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Fashion,0.09523809523809523,6,10.666666666666666,True,1,0,0,0,1
188,23,Female,Pokhara,Medium,Mobile,False,Home & Kitchen,2022-04-15,59.0,3,41348.0,5.0,1.0,1.0,7.0,Potential,Home & Kitchen,0.03225806451612903,6,12.35483870967742,True,1,1,0,0,1
189,22,Female,Kathmandu,High,Mobile,True,Home & Kitchen,2022-02-18,152.0,4,36754.0,3.0,1.0,1.0,5.0,At Risk,Home & Kitchen,0.08823529411764706,6,11.852941176470589,False,1,2,0,1,0
190,21,Male,Bhaktapur,Low,Mobile,True,Fashion,2023-05-29,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Fashion,0.0,5,11.5,True,0,0,0,1,1
191,19,Female,Kathmandu,High,Mobile,True,Electronics,2022-04-21,12.0,9,56568.0,5.0,2.0,1.0,8.0,Potential,Phone Accessories,0.15306122448979592,6,11.642857142857142,True,1,2,0,1,1
192,28,Male,Bhaktapur,Low,Desktop,False,Electronics,2024-03-09,202.0,1,25000.0,3.0,1.0,1.0,5.0,At Risk,Home & Kitchen,0.0,6,10.166666666666666,False,0,0,1,0,0
193,29,Male,Kathmandu,Low,Mobile,False,Phone Accessories,2023-01-05,179.0,2,13321.0,3.0,1.0,1.0,5.0,At Risk,Phone Accessories,0.1111111111111111,6,11.203703703703704,True,0,0,0,0,1
194,26,Female,Butwal,Medium,Desktop,True,Electronics,2023-03-09,100.0,2,48337.0,4.0,1.0,1.0,6.0,Potential,Electronics,0.05,6,8.75,True,1,1,1,1,1
195,23,Male,Chitwan,Low,Mobile,False,Sports & Fitness,2024-01-25,76.0,3,107896.0,4.0,1.0,1.0,6.0,Potential,Sports & Fitness,0.018018018018018018,6,11.08108108108108,True,0,0,0,0,1
196,23,Male,Bhaktapur,Low,Mobile,False,Sports & Fitness,2022-11-29,334.0,1,8000.0,1.0,1.0,1.0,3.0,At Risk,Beauty & Personal Care,0.06896551724137931,6,10.655172413793103,False,0,0,0,0,0
197,27,Male,Bhaktapur,Medium,Mobile,True,Electronics,2024-04-17,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.0625,5,12.4375,False,0,1,0,1,0
198,25,Male,Biratnagar,Low,Mobile,False,Electronics,2022-07-25,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.0,6,12.678571428571429,True,0,0,0,0,1
199,21,Female,Kathmandu,Medium,Desktop,False,Phone Accessories,2024-01-05,15.0,9,84501.0,5.0,2.0,1.0,8.0,Potential,Phone Accessories,0.14432989690721648,6,11.061855670103093,True,1,1,1,0,1
200,30,Male,Pokhara,High,Mobile,True,Sports & Fitness,2023-01-13,175.0,2,16966.0,3.0,1.0,1.0,5.0,At Risk,Sports & Fitness,0.0,6,13.714285714285714,True,0,2,0,1,1
201,27,Male,Pokhara,Low,Mobile,True,Beauty & Personal Care,2024-01-05,58.0,2,37791.0,5.0,1.0,1.0,7.0,Potential,Beauty & Personal Care,0.09259259259259259,6,11.796296296296296,True,0,0,0,1,1
202,28,Other,Kathmandu,High,Mobile,False,Beauty & Personal Care,2023-09-25,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Fashion,0.3333333333333333,6,8.916666666666666,True,2,2,0,0,1
203,29,Female,Lalitpur,Low,Mobile,False,Beauty & Personal Care,2022-10-23,9.0,1,6694.0,5.0,1.0,1.0,7.0,Potential,Beauty & Personal Care,0.021739130434782608,6,10.826086956521738,True,1,0,0,0,1
204,25,Female,Lalitpur,Medium,Mobile,False,Electronics,2022-05-27,47.0,5,104343.0,5.0,1.0,1.0,7.0,Potential,Electronics,0.11711711711711711,6,11.63963963963964,True,1,1,0,0,1
205,20,Male,Biratnagar,Low,Mobile,True,Fashion,2022-05-31,35.0,14,135392.0,5.0,3.0,2.0,10.0,Loyal,Fashion,0.04790419161676647,6,11.293413173652695,True,0,0,0,1,1
206,18,Male,Kathmandu,Medium,Mobile,False,Fashion,2023-11-01,8.0,2,15705.0,5.0,1.0,1.0,7.0,Potential,Fashion,0.1509433962264151,6,11.377358490566039,False,0,1,0,0,0
207,27,Male,Bhaktapur,Low,Mobile,False,Fashion,2023-07-05,183.0,1,5985.0,3.0,1.0,1.0,5.0,At Risk,Fashion,0.041666666666666664,6,11.833333333333334,True,0,0,0,0,1
208,22,Female,Bhaktapur,Medium,Desktop,False,Beauty & Personal Care,2023-10-21,103.0,7,66210.0,4.0,2.0,1.0,7.0,Potential,Beauty & Personal Care,0.12403100775193798,6,11.689922480620154,True,1,1,1,0,1
209,26,Male,Chitwan,Low,Desktop,False,Electronics,2023-10-01,273.0,1,18974.0,2.0,1.0,1.0,4.0,At Risk,Electronics,0.0,5,10.5,False,0,0,1,0,0
210,24,Male,Kathmandu,Low,Mobile,False,Phone Accessories,2023-12-27,152.0,2,22569.0,3.0,1.0,1.0,5.0,At Risk,Home & Kitchen,0.0,4,14.285714285714286,False,0,0,0,0,0
211,27,Female,Kathmandu,Medium,Mobile,True,Beauty & Personal Care,2022-03-26,5.0,5,106681.0,5.0,1.0,1.0,7.0,Potential,Beauty & Personal Care,0.19117647058823528,6,13.117647058823529,True,1,1,0,1,1
212,18,Male,Bhaktapur,Medium,Mobile,False,Electronics,2022-06-02,38.0,1,23080.0,5.0,1.0,1.0,7.0,Potential,Electronics,0.0625,4,11.3125,True,0,1,0,0,1
213,23,Female,Bhaktapur,Low,Mobile,False,Beauty & Personal Care,2022-04-05,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Beauty & Personal Care,0.018867924528301886,6,12.566037735849056,True,1,0,0,0,1
214,25,Female,Dharan,Low,Mobile,False,Fashion,2023-09-18,173.0,1,6291.0,3.0,1.0,1.0,5.0,At Risk,Beauty & Personal Care,0.0625,5,11.0,True,1,0,0,0,1
215,19,Female,Kathmandu,Medium,Mobile,False,Electronics,2023-06-12,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.16666666666666666,4,12.333333333333334,False,1,1,0,0,0
216,21,Female,Lalitpur,Medium,Mobile,False,Home & Kitchen,2022-06-19,222.0,3,238612.0,2.0,1.0,3.0,6.0,Potential,Home & Kitchen,0.16326530612244897,6,10.83673469387755,False,1,1,0,0,0
217,23,Male,Pokhara,Medium,Mobile,True,Fashion,2023-01-22,250.0,4,26572.0,2.0,1.0,1.0,4.0,At Risk,Fashion,0.16049382716049382,6,11.604938271604938,True,0,1,0,1,1
218,23,Female,Bhaktapur,High,Mobile,False,Fashion,2022-10-25,5.0,9,96974.0,5.0,2.0,1.0,8.0,Potential,Fashion,0.1652892561983471,6,12.818181818181818,True,1,2,0,0,1
219,29,Female,Hetauda,Low,Mobile,False,Phone Accessories,2022-10-23,353.0,2,18187.0,1.0,1.0,1.0,3.0,At Risk,Phone Accessories,0.09523809523809523,6,11.357142857142858,True,1,0,0,0,1
220,22,Male,Kathmandu,Low,Desktop,True,Fashion,2024-04-13,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Fashion,0.0,5,9.866666666666667,False,0,0,1,1,0
221,21,Male,Bhaktapur,Low,Desktop,True,Phone Accessories,2023-11-28,355.0,1,11531.0,1.0,1.0,1.0,3.0,At Risk,Phone Accessories,0.16666666666666666,6,10.458333333333334,True,0,0,1,1,1
222,19,Female,Pokhara,Medium,Mobile,False,Phone Accessories,2022-08-06,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Phone Accessories,0.11764705882352941,5,12.941176470588236,True,1,1,0,0,1
223,29,Male,Kathmandu,Medium,Tablet,True,Beauty & Personal Care,2023-10-18,37.0,3,14377.0,5.0,1.0,1.0,7.0,Potential,Beauty & Personal Care,0.16666666666666666,6,9.333333333333334,False,0,1,2,1,0
224,25,Male,Bhaktapur,Low,Mobile,False,Fashion,2022-10-13,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Fashion,0.0,6,13.125,True,0,0,0,0,1
225,27,Female,Kathmandu,Low,Mobile,False,Home & Kitchen,2023-03-09,131.0,1,7517.0,4.0,1.0,1.0,6.0,Potential,Home & Kitchen,0.0,6,14.473684210526315,True,1,0,0,0,1
226,26,Male,Birgunj,Medium,Mobile,True,Beauty & Personal Care,2023-12-20,280.0,1,3477.0,2.0,1.0,1.0,4.0,At Risk,Beauty & Personal Care,0.1896551724137931,6,11.637931034482758,False,0,1,0,1,0
227,24,Female,Biratnagar,Low,Mobile,True,Fashion,2023-01-24,147.0,5,45087.0,4.0,1.0,1.0,6.0,Potential,Fashion,0.05303030303030303,6,12.022727272727273,True,1,0,0,1,1
228,23,Male,Chitwan,Medium,Mobile,False,Fashion,2022-04-28,13.0,8,42944.0,5.0,2.0,1.0,8.0,Potential,Fashion,0.13333333333333333,6,11.775,True,0,1,0,0,1
229,25,Female,Bhaktapur,High,Desktop,True,Home & Kitchen,2023-11-20,46.0,5,74469.0,5.0,1.0,1.0,7.0,Potential,Fashion,0.1111111111111111,6,11.311111111111112,True,1,2,1,1,1
230,30,Male,Butwal,Low,Desktop,False,Home & Kitchen,2024-05-04,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Home & Kitchen,0.2,3,9.2,True,0,0,1,0,1
231,21,Male,Lalitpur,Low,Mobile,False,Sports & Fitness,2022-06-02,57.0,5,50690.0,5.0,1.0,1.0,7.0,Potential,Sports & Fitness,0.075,6,12.60625,True,0,0,0,0,1
232,27,Female,Birgunj,Low,Desktop,False,Phone Accessories,2022-03-20,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Phone Accessories,0.2,3,8.8,False,1,0,1,0,0
233,28,Male,Bhaktapur,Low,Mobile,False,Electronics,2024-04-19,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.09090909090909091,6,11.93939393939394,True,0,0,0,0,1
234,25,Male,Kathmandu,High,Mobile,False,Fashion,2022-01-23,272.0,2,11097.0,2.0,1.0,1.0,4.0,At Risk,Beauty & Personal Care,0.2,6,11.04,True,0,2,0,0,1
235,24,Male,Kathmandu,Medium,Mobile,False,Beauty & Personal Care,2022-05-25,17.0,8,54550.0,5.0,2.0,1.0,8.0,Potential,Beauty & Personal Care,0.15714285714285714,6,12.32857142857143,True,0,1,0,0,1
236,18,Male,Kathmandu,Medium,Mobile,True,Sports & Fitness,2023-01-03,13.0,6,116550.0,5.0,2.0,1.0,8.0,Potential,Home & Kitchen,0.07936507936507936,6,11.873015873015873,True,0,1,0,1,1
237,24,Other,Kathmandu,Low,Mobile,False,Electronics,2022-09-16,228.0,2,26692.0,2.0,1.0,1.0,4.0,At Risk,Electronics,0.1951219512195122,6,11.268292682926829,True,2,0,0,0,1
238,22,Female,Kathmandu,Medium,Tablet,False,Beauty & Personal Care,2023-09-24,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Beauty & Personal Care,0.16666666666666666,6,10.857142857142858,True,1,1,2,0,1
239,27,Male,Lalitpur,Low,Desktop,False,Electronics,2024-01-25,139.0,1,8572.0,4.0,1.0,1.0,6.0,Potential,Home & Kitchen,0.0,3,15.333333333333334,False,0,0,1,0,0
240,18,Male,Lalitpur,Medium,Mobile,False,Electronics,2024-01-18,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Phone Accessories,0.125,3,13.25,False,0,1,0,0,0
241,21,Male,Kathmandu,Medium,Mobile,False,Electronics,2022-11-29,93.0,4,151505.0,4.0,1.0,2.0,7.0,Potential,Electronics,0.1,6,9.725,False,0,1,0,0,0
242,18,Male,Kathmandu,High,Desktop,False,Fashion,2023-09-15,314.0,1,14232.0,1.0,1.0,1.0,3.0,At Risk,Fashion,0.14285714285714285,5,12.142857142857142,False,0,2,1,0,0
243,24,Male,Birgunj,Low,Mobile,True,Fashion,2022-04-02,50.0,1,2713.0,5.0,1.0,1.0,7.0,Potential,Fashion,0.2222222222222222,3,12.333333333333334,False,0,0,0,1,0
244,20,Female,Bhaktapur,Low,Mobile,False,Beauty & Personal Care,2022-09-13,40.0,1,17889.0,5.0,1.0,1.0,7.0,Potential,Beauty & Personal Care,0.05555555555555555,6,9.055555555555555,True,1,0,0,0,1
245,21,Female,Lalitpur,Low,Desktop,True,Sports & Fitness,2023-08-12,41.0,1,2040.0,5.0,1.0,1.0,7.0,Potential,Sports & Fitness,0.0,6,12.2,True,1,0,1,1,1
246,27,Male,Pokhara,Medium,Desktop,False,Phone Accessories,2022-01-04,13.0,7,48363.0,5.0,2.0,1.0,8.0,Potential,Phone Accessories,0.06504065040650407,6,11.382113821138212,True,0,1,1,0,1
247,24,Male,Biratnagar,Medium,Mobile,True,Electronics,2023-08-30,68.0,4,19208.0,5.0,1.0,1.0,7.0,Potential,Electronics,0.13333333333333333,6,11.447619047619048,True,0,1,0,1,1
248,21,Female,Kathmandu,Low,Mobile,False,Phone Accessories,2023-02-16,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Phone Accessories,0.0,6,6.214285714285714,False,1,0,0,0,0
249,19,Male,Butwal,Medium,Mobile,True,Electronics,2023-12-08,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.0,6,12.619047619047619,True,0,1,0,1,1
250,20,Female,Butwal,Low,Mobile,True,Sports & Fitness,2023-03-20,136.0,3,43407.0,4.0,1.0,1.0,6.0,Potential,Sports & Fitness,0.056338028169014086,6,10.535211267605634,True,1,0,0,1,1
251,27,Female,Lalitpur,Low,Mobile,False,Beauty & Personal Care,2023-10-20,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Beauty & Personal Care,0.043478260869565216,6,13.173913043478262,False,1,0,0,0,0
252,21,Female,Bhaktapur,Low,Tablet,False,Electronics,2024-05-13,127.0,1,62695.0,4.0,1.0,1.0,6.0,Potential,Electronics,0.0,4,11.727272727272727,False,1,0,2,0,0
253,24,Female,Biratnagar,Medium,Mobile,True,Fashion,2024-01-27,23.0,3,21437.0,5.0,1.0,1.0,7.0,Potential,Fashion,0.0,6,11.19047619047619,True,1,1,0,1,1
254,24,Female,Kathmandu,Low,Mobile,False,Beauty & Personal Care,2022-08-29,57.0,6,48502.0,5.0,2.0,1.0,8.0,Potential,Beauty & Personal Care,0.04838709677419355,6,12.629032258064516,True,1,0,0,0,1
255,23,Female,Pokhara,Low,Desktop,False,Beauty & Personal Care,2022-10-22,57.0,1,6073.0,5.0,1.0,1.0,7.0,Potential,Home & Kitchen,0.05555555555555555,5,12.222222222222221,True,1,0,1,0,1
256,23,Female,Kathmandu,Medium,Mobile,False,Beauty & Personal Care,2023-04-06,12.0,13,85627.0,5.0,3.0,1.0,9.0,Loyal,Beauty & Personal Care,0.07894736842105263,6,11.942105263157895,True,1,1,0,0,1
257,26,Male,Bhaktapur,High,Desktop,True,Electronics,2022-12-05,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.0,4,13.416666666666666,True,0,2,1,1,1
258,28,Male,Biratnagar,Medium,Mobile,False,Home & Kitchen,2022-04-01,57.0,6,159501.0,5.0,2.0,2.0,9.0,Loyal,Home & Kitchen,0.15584415584415584,6,11.376623376623376,True,0,1,0,0,1
259,25,Female,Bhaktapur,Low,Mobile,False,Home & Kitchen,2024-04-22,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Home & Kitchen,0.11538461538461539,6,11.653846153846153,True,1,0,0,0,1
260,29,Female,Butwal,Low,Mobile,True,Fashion,2022-04-05,46.0,2,48689.0,5.0,1.0,1.0,7.0,Potential,Electronics,0.08,6,8.16,False,1,0,0,1,0
