product_id,product_name,category,subcategory,brand,price_npr,rating,review_count,festival_relevance,in_stock,price_tier,popularity_count,view,wishlist,purchase,conversion_rate,category_enc,price_tier_enc,festival_enc
742,Dell Laptops #742,Electronics,Laptops,Dell,20316,3.9,78,Dashain,True,Luxury,326,299,21,20,0.06666666666666667,2,3,1
743,Belkin Stands #743,Phone Accessories,Stands,Belkin,4734,4.2,22,Dashain,True,Mid,427,367,49,26,0.07065217391304347,3,1,1
744,Samsung Smartphones #744,Electronics,Smartphones,Samsung,45382,4.3,7,Dashain,True,Luxury,281,270,14,6,0.02214022140221402,2,3,1
745,Milton Cleaning #745,Home & Kitchen,Cleaning,Milton,20972,3.8,21,Dashain,True,Luxury,620,583,45,30,0.05136986301369863,5,3,1
746,Samsung Smartphones #746,Electronics,Smartphones,Samsung,38151,3.9,63,Dashain,True,Luxury,296,274,19,17,0.06181818181818182,2,3,1
747,Nivia Outdoor Gear #747,Sports & Fitness,Outdoor Gear,Nivia,15729,4.6,220,Dashain,True,Premium,635,560,72,48,0.0855614973262032,4,2,1
748,Milton Decor #748,Home & Kitchen,Decor,Milton,8931,4.5,9,Dashain,True,Premium,613,534,66,47,0.08785046728971962,5,2,1
749,Levi's T-Shirts #749,Fashion,T-Shirts,Levi's,3711,3.9,96,Tihar,True,Mid,410,366,45,23,0.06267029972752043,1,1,2
750,Nivia Cricket #750,Sports & Fitness,Cricket,Nivia,8064,3.7,4,Dashain,True,Premium,563,475,66,56,0.11764705882352941,4,2,1
751,Belkin Cables #751,Phone Accessories,Cables,Belkin,6000,4.9,83,Dashain,True,Premium,412,352,49,30,0.08498583569405099,3,2,1
752,Levi's Ethnic Wear #752,Fashion,Ethnic Wear,Levi's,15000,4.4,11,Tihar,True,Premium,373,318,51,22,0.06896551724137931,1,2,2
753,Biotique Sunscreen #753,Beauty & Personal Care,Sunscreen,Biotique,2333,3.6,6,Tihar,True,Mid,446,391,54,29,0.07397959183673469,0,1,2
754,Cosco Badminton #754,Sports & Fitness,Badminton,Cosco,10013,4.6,54,Dashain,True,Premium,623,525,90,61,0.11596958174904944,4,2,1
755,Allen Solly Saree #755,Fashion,Saree,Allen Solly,8331,4.6,24,Tihar,True,Premium,365,302,47,29,0.09570957095709572,1,2,2
756,Yonex Football #756,Sports & Fitness,Football,Yonex,13935,3.4,187,Dashain,True,Premium,554,490,69,37,0.07535641547861507,4,2,1
757,Nivea Sunscreen #757,Beauty & Personal Care,Sunscreen,Nivea,8000,4.7,47,Tihar,True,Premium,456,403,48,34,0.08415841584158416,0,2,2
758,Realme Laptops #758,Electronics,Laptops,Realme,76214,3.4,13,Dashain,True,Luxury,320,312,9,6,0.019169329073482427,2,3,1
759,Xiaomi Tablets #759,Electronics,Tablets,Xiaomi,84327,4.6,26,Dashain,True,Luxury,296,290,12,10,0.03436426116838488,2,3,1
760,Mamaearth Perfume #760,Beauty & Personal Care,Perfume,Mamaearth,3764,3.4,309,Tihar,False,Mid,448,386,56,32,0.082687338501292,0,1,2
761,Cosco Badminton #761,Sports & Fitness,Badminton,Cosco,30000,4.1,23,Dashain,True,Luxury,577,546,31,33,0.0603290676416819,4,3,1
762,Generic Cases #762,Phone Accessories,Cases,Generic,3201,4.2,10,Dashain,True,Mid,395,338,41,27,0.07964601769911504,3,1,1
763,Apple Smartphones #763,Electronics,Smartphones,Apple,57986,4.1,68,Dashain,True,Luxury,312,303,11,7,0.023026315789473683,2,3,1
764,Loreal Haircare #764,Beauty & Personal Care,Haircare,Loreal,3333,4.0,5,Tihar,True,Mid,442,376,51,41,0.10875331564986737,0,1,2
765,Loreal Haircare #765,Beauty & Personal Care,Haircare,Loreal,1704,4.8,5,Tihar,True,Mid,441,373,49,33,0.08823529411764706,0,1,2
766,Belkin Chargers #766,Phone Accessories,Chargers,Belkin,4338,4.6,34,Dashain,True,Mid,419,355,47,40,0.11235955056179775,3,1,1
767,Allen Solly Jeans #767,Fashion,Jeans,Allen Solly,4554,4.1,28,Tihar,True,Mid,397,341,44,32,0.0935672514619883,1,1,2
768,Dove Haircare #768,Beauty & Personal Care,Haircare,Dove,7146,4.1,279,Tihar,True,Premium,460,398,56,29,0.07268170426065163,0,2,2
769,Levi's Kurtis #769,Fashion,Kurtis,Levi's,6393,3.3,11,Tihar,True,Premium,415,349,51,31,0.08857142857142856,1,2,2
770,Generic Yoga #770,Sports & Fitness,Yoga,Generic,16898,4.1,66,Dashain,True,Premium,592,500,76,56,0.11177644710578842,4,2,1
771,Belkin Stands #771,Phone Accessories,Stands,Belkin,3597,4.2,356,Dashain,True,Mid,409,344,47,39,0.11304347826086956,3,1,1
772,Allen Solly Shoes #772,Fashion,Shoes,Allen Solly,7095,4.0,292,Tihar,True,Premium,424,358,48,38,0.10584958217270195,1,2,2
773,Wrangler Kurta #773,Fashion,Kurta,Wrangler,6138,2.8,3,Tihar,True,Premium,386,328,53,26,0.0790273556231003,1,2,2
774,Dell Cameras #774,Electronics,Cameras,Dell,150000,4.5,21,Dashain,True,Luxury,318,314,4,8,0.025396825396825397,2,3,1
775,Dell Tablets #775,Electronics,Tablets,Dell,44970,4.7,196,Dashain,True,Luxury,319,300,22,9,0.029900332225913623,2,3,1
776,Biotique Skincare #776,Beauty & Personal Care,Skincare,Biotique,3982,4.2,65,Tihar,True,Mid,422,360,41,34,0.09418282548476455,0,1,2
777,Levi's Jeans #777,Fashion,Jeans,Levi's,3755,4.6,60,Tihar,True,Mid,412,355,46,29,0.08146067415730338,1,1,2
778,Vector X Badminton #778,Sports & Fitness,Badminton,Vector X,15640,3.8,18,Dashain,True,Premium,580,513,67,46,0.08949416342412451,4,2,1
779,Wrangler Jeans #779,Fashion,Jeans,Wrangler,5985,4.6,17,Tihar,True,Premium,413,356,41,31,0.08683473389355742,1,2,2
780,Realme Cameras #780,Electronics,Cameras,Realme,113996,3.9,18,Dashain,True,Luxury,309,306,12,8,0.026058631921824105,2,3,1
781,Generic Gym Equipment #781,Sports & Fitness,Gym Equipment,Generic,7978,3.8,30,Dashain,True,Premium,576,469,68,69,0.14680851063829786,4,2,1
782,HP Smart Watches #782,Electronics,Smart Watches,HP,79954,3.8,1314,Dashain,True,Luxury,326,325,13,8,0.024539877300613498,2,3,1
783,Anker Cases #783,Phone Accessories,Cases,Anker,1940,4.5,52,Dashain,True,Mid,389,338,40,26,0.07669616519174041,3,1,1
784,Ugreen Stands #784,Phone Accessories,Stands,Ugreen,847,4.6,12,Dashain,False,Budget,412,376,38,24,0.0636604774535809,3,0,1
785,Ugreen Stands #785,Phone Accessories,Stands,Ugreen,2575,4.6,903,Dashain,True,Mid,377,331,34,29,0.08734939759036145,3,1,1
786,Vector X Football #786,Sports & Fitness,Football,Vector X,23080,4.7,68,Dashain,True,Luxury,622,570,51,35,0.06129597197898424,4,3,1
787,Pigeon Cookware #787,Home & Kitchen,Cookware,Pigeon,25000,4.4,125,Dashain,True,Luxury,604,573,42,33,0.05749128919860627,5,3,1
788,Prestige Bedding #788,Home & Kitchen,Bedding,Prestige,6648,3.7,191,Dashain,True,Premium,632,551,66,55,0.09963768115942029,5,2,1
789,Local Cleaning #789,Home & Kitchen,Cleaning,Local,6678,4.1,11,Dashain,True,Premium,604,521,65,48,0.09195402298850575,5,2,1
790,Cottonworld Saree #790,Fashion,Saree,Cottonworld,14502,4.5,12,Tihar,True,Premium,389,334,42,33,0.09850746268656717,1,2,2
791,Local Cleaning #791,Home & Kitchen,Cleaning,Local,15766,3.7,140,Dashain,True,Premium,593,508,71,52,0.10216110019646366,5,2,1
792,Nepali Designs Jackets #792,Fashion,Jackets,Nepali Designs,15000,4.1,33,Tihar,True,Premium,399,331,47,35,0.10542168674698796,1,2,2
793,Nivia Badminton #793,Sports & Fitness,Badminton,Nivia,14670,4.5,69,Dashain,True,Premium,591,526,70,34,0.06451612903225806,4,2,1
794,Prestige Cleaning #794,Home & Kitchen,Cleaning,Prestige,8395,4.4,318,Dashain,True,Premium,626,536,71,58,0.10800744878957169,5,2,1
795,Asus Smart Watches #795,Electronics,Smart Watches,Asus,121871,3.4,353,Dashain,True,Luxury,303,294,6,12,0.04067796610169491,2,3,1
796,Dove Makeup #796,Beauty & Personal Care,Makeup,Dove,1950,4.0,5,Tihar,True,Mid,468,419,44,37,0.0880952380952381,0,1,2
797,Samsung Smartphones #797,Electronics,Smartphones,Samsung,63166,4.1,30,Dashain,True,Luxury,277,272,8,7,0.02564102564102564,2,3,1
798,Nepali Designs Shoes #798,Fashion,Shoes,Nepali Designs,10014,4.3,117,Tihar,True,Premium,389,325,53,28,0.08588957055214724,1,2,2
799,Levi's Jackets #799,Fashion,Jackets,Levi's,15000,4.3,77,Tihar,False,Premium,415,354,49,27,0.07605633802816901,1,2,2
800,Baseus Chargers #800,Phone Accessories,Chargers,Baseus,1388,3.3,142,Dashain,True,Mid,407,361,31,35,0.09668508287292818,3,1,1
801,Realme Laptops #801,Electronics,Laptops,Realme,20565,4.4,44,Dashain,True,Luxury,316,295,21,9,0.030405405405405407,2,3,1
802,Zara Shoes #802,Fashion,Shoes,Zara,5662,4.1,25,Tihar,False,Premium,395,337,42,33,0.09763313609467456,1,2,2
803,Anker Cases #803,Phone Accessories,Cases,Anker,1771,3.9,515,Dashain,True,Mid,415,358,53,23,0.06406685236768803,3,1,1
804,Apple Cameras #804,Electronics,Cameras,Apple,38251,4.6,541,Dashain,True,Luxury,303,282,18,13,0.045936395759717315,2,3,1
805,Generic Stands #805,Phone Accessories,Stands,Generic,1997,3.6,65,Dashain,True,Mid,431,369,47,25,0.06756756756756757,3,1,1
806,Allen Solly T-Shirts #806,Fashion,T-Shirts,Allen Solly,6713,4.5,80,Tihar,True,Premium,416,360,35,38,0.10526315789473684,1,2,2
807,Nepali Designs Jeans #807,Fashion,Jeans,Nepali Designs,11126,4.2,17,Tihar,True,Premium,406,346,46,38,0.10951008645533142,1,2,2
808,Oppo Smart Watches #808,Electronics,Smart Watches,Oppo,36716,4.2,139,Dashain,True,Luxury,343,306,30,19,0.06188925081433225,2,3,1
809,Biotique Skincare #809,Beauty & Personal Care,Skincare,Biotique,4078,2.8,26,Tihar,True,Mid,460,401,49,38,0.0945273631840796,0,1,2
810,Garnier Perfume #810,Beauty & Personal Care,Perfume,Garnier,3785,4.8,3,Tihar,True,Mid,432,378,42,32,0.08443271767810026,0,1,2
811,Samsung Headphones #811,Electronics,Headphones,Samsung,86651,4.0,6,Dashain,True,Luxury,322,322,11,3,0.009287925696594427,2,3,1
812,Samsung Smartphones #812,Electronics,Smartphones,Samsung,150000,4.5,102,Dashain,False,Luxury,297,284,12,8,0.028070175438596492,2,3,1
813,Generic Football #813,Sports & Fitness,Football,Generic,18184,3.6,304,Dashain,True,Premium,567,498,63,36,0.07214428857715431,4,2,1
814,Ugreen Screen Protectors #814,Phone Accessories,Screen Protectors,Ugreen,2107,4.7,79,Dashain,True,Mid,396,336,50,27,0.08011869436201781,3,1,1
815,Asus Cameras #815,Electronics,Cameras,Asus,124201,3.8,69,Dashain,True,Luxury,339,336,9,7,0.020771513353115726,2,3,1
816,Pigeon Bedding #816,Home & Kitchen,Bedding,Pigeon,8132,4.7,58,Dashain,True,Premium,558,481,63,39,0.08091286307053942,5,2,1
817,Loreal Skincare #817,Beauty & Personal Care,Skincare,Loreal,3506,4.5,18,Tihar,True,Mid,448,390,45,39,0.09974424552429667,0,1,2
818,Cosco Gym Equipment #818,Sports & Fitness,Gym Equipment,Cosco,14496,3.6,117,Dashain,True,Premium,609,513,80,54,0.10505836575875487,4,2,1
819,Generic Earbuds #819,Phone Accessories,Earbuds,Generic,5570,4.7,21,Dashain,True,Premium,440,378,46,35,0.09234828496042216,3,2,1
820,Dove Perfume #820,Beauty & Personal Care,Perfume,Dove,6429,4.6,22,Tihar,True,Premium,434,379,40,31,0.08157894736842106,0,2,2
821,Dove Sunscreen #821,Beauty & Personal Care,Sunscreen,Dove,2446,4.2,26,Tihar,True,Mid,460,390,50,41,0.10485933503836317,0,1,2
822,Biotique Skincare #822,Beauty & Personal Care,Skincare,Biotique,3846,4.5,60,Tihar,True,Mid,429,376,51,26,0.06896551724137931,0,1,2
823,Samsung Cameras #823,Electronics,Cameras,Samsung,37761,3.9,78,Dashain,True,Luxury,291,263,19,16,0.06060606060606061,2,3,1
824,Mamaearth Perfume #824,Beauty & Personal Care,Perfume,Mamaearth,8000,4.0,52,Tihar,False,Premium,427,346,61,37,0.10662824207492795,0,2,2
825,Pigeon Decor #825,Home & Kitchen,Decor,Pigeon,18371,4.6,124,Dashain,True,Premium,631,565,62,51,0.09010600706713781,5,2,1
826,Zara Ethnic Wear #826,Fashion,Ethnic Wear,Zara,5149,4.4,55,Tihar,True,Premium,389,346,35,32,0.09221902017291066,1,2,2
827,Local Decor #827,Home & Kitchen,Decor,Local,6663,4.2,21,Dashain,True,Premium,584,522,54,43,0.08221797323135756,5,2,1
828,Wrangler Kurta #828,Fashion,Kurta,Wrangler,8151,3.6,6,Tihar,True,Premium,412,350,53,30,0.08547008547008547,1,2,2
829,Loreal Perfume #829,Beauty & Personal Care,Perfume,Loreal,4516,4.0,27,Tihar,True,Mid,452,388,56,38,0.09768637532133675,0,1,2
830,Allen Solly Shoes #830,Fashion,Shoes,Allen Solly,15000,4.6,96,Tihar,True,Premium,411,346,47,41,0.11815561959654179,1,2,2
831,HP Laptops #831,Electronics,Laptops,HP,58850,4.8,26,Dashain,True,Luxury,314,304,10,8,0.02622950819672131,2,3,1
832,Wrangler Ethnic Wear #832,Fashion,Ethnic Wear,Wrangler,13367,4.5,206,Tihar,True,Premium,397,351,48,21,0.05965909090909091,1,2,2
833,Garnier Haircare #833,Beauty & Personal Care,Haircare,Garnier,1876,3.9,137,Tihar,True,Mid,476,410,53,34,0.0827250608272506,0,1,2
834,Generic Gym Equipment #834,Sports & Fitness,Gym Equipment,Generic,11595,4.8,147,Dashain,True,Premium,565,497,63,40,0.08032128514056225,4,2,1
835,Realme Smartphones #835,Electronics,Smartphones,Realme,46245,4.5,22,Dashain,True,Luxury,304,278,25,16,0.05734767025089606,2,3,1
836,Vivo Cameras #836,Electronics,Cameras,Vivo,107164,4.3,11,Dashain,True,Luxury,301,296,10,6,0.020202020202020204,2,3,1
837,Prestige Cleaning #837,Home & Kitchen,Cleaning,Prestige,25000,4.1,19,Dashain,True,Luxury,635,597,55,30,0.05016722408026756,5,3,1
838,Cosco Gym Equipment #838,Sports & Fitness,Gym Equipment,Cosco,14883,4.5,48,Dashain,False,Premium,575,500,60,49,0.09780439121756487,4,2,1
839,Prestige Cookware #839,Home & Kitchen,Cookware,Prestige,8602,4.6,25,Dashain,True,Premium,628,541,66,52,0.0959409594095941,5,2,1
840,Anker Cases #840,Phone Accessories,Cases,Anker,3344,3.7,25,Dashain,True,Mid,437,373,48,32,0.0855614973262032,3,1,1
841,Levi's Kurtis #841,Fashion,Kurtis,Levi's,12964,4.4,115,Tihar,True,Premium,430,374,47,33,0.088,1,2,2
842,Loreal Makeup #842,Beauty & Personal Care,Makeup,Loreal,3627,4.1,20,Tihar,False,Mid,452,376,58,37,0.09814323607427056,0,1,2
843,Ugreen Chargers #843,Phone Accessories,Chargers,Ugreen,2931,4.7,5,Dashain,True,Mid,385,328,53,28,0.0851063829787234,3,1,1
844,Anker Earbuds #844,Phone Accessories,Earbuds,Anker,4204,3.5,44,Dashain,False,Mid,413,352,44,35,0.09915014164305949,3,1,1
845,Anker Chargers #845,Phone Accessories,Chargers,Anker,3656,3.8,29,Dashain,True,Mid,390,337,43,30,0.08875739644970414,3,1,1
846,Yonex Badminton #846,Sports & Fitness,Badminton,Yonex,7854,4.4,12,Dashain,True,Premium,609,515,79,50,0.09689922480620156,4,2,1
847,Dove Perfume #847,Beauty & Personal Care,Perfume,Dove,3164,3.4,133,Tihar,True,Mid,460,402,46,37,0.09181141439205956,0,1,2
848,Dove Skincare #848,Beauty & Personal Care,Skincare,Dove,2595,4.8,42,Tihar,True,Mid,451,384,43,45,0.11688311688311688,0,1,2
849,Apple Smartphones #849,Electronics,Smartphones,Apple,150000,3.8,292,Dashain,True,Luxury,338,328,8,12,0.0364741641337386,2,3,1
850,Local Bedding #850,Home & Kitchen,Bedding,Local,25000,4.6,66,Dashain,True,Luxury,606,586,39,27,0.04599659284497445,5,3,1
851,Nepali Designs Saree #851,Fashion,Saree,Nepali Designs,10436,4.6,126,Tihar,True,Premium,391,338,35,33,0.09734513274336283,1,2,2
852,Levi's Shoes #852,Fashion,Shoes,Levi's,6275,3.8,81,Tihar,True,Premium,373,319,42,29,0.090625,1,2,2
853,Ugreen Power Banks #853,Phone Accessories,Power Banks,Ugreen,6000,4.4,53,Dashain,True,Premium,395,346,38,27,0.07780979827089338,3,2,1
854,Local Bedding #854,Home & Kitchen,Bedding,Local,25000,3.7,14,Dashain,True,Luxury,623,594,37,31,0.052100840336134456,5,3,1
855,Realme Headphones #855,Electronics,Headphones,Realme,150000,4.3,6,Dashain,True,Luxury,284,276,9,5,0.018050541516245487,2,3,1
856,Ugreen Earbuds #856,Phone Accessories,Earbuds,Ugreen,2958,3.3,38,Dashain,True,Mid,439,374,52,30,0.08,3,1,1
857,Generic Cricket #857,Sports & Fitness,Cricket,Generic,12035,4.6,757,Dashain,True,Premium,600,524,68,50,0.09523809523809523,4,2,1
858,Apple Smart Watches #858,Electronics,Smart Watches,Apple,35245,4.6,65,Dashain,True,Luxury,291,271,18,14,0.051470588235294115,2,3,1
859,Milton Cookware #859,Home & Kitchen,Cookware,Milton,22408,4.5,350,Dashain,True,Luxury,587,566,37,28,0.04938271604938271,5,3,1
860,Dove Perfume #860,Beauty & Personal Care,Perfume,Dove,1362,4.7,58,Tihar,True,Mid,465,402,46,39,0.0967741935483871,0,1,2
861,Allen Solly Kurtis #861,Fashion,Kurtis,Allen Solly,15000,3.2,29,Tihar,True,Premium,406,344,45,32,0.0927536231884058,1,2,2
862,Levi's Jeans #862,Fashion,Jeans,Levi's,6783,4.8,2,Tihar,False,Premium,399,335,51,26,0.07738095238095238,1,2,2
863,Generic Screen Protectors #863,Phone Accessories,Screen Protectors,Generic,5209,3.9,204,Dashain,True,Premium,423,350,57,35,0.09971509971509972,3,2,1
864,OnePlus Laptops #864,Electronics,Laptops,OnePlus,96637,4.6,156,Dashain,True,Luxury,316,304,12,7,0.022950819672131147,2,3,1
865,Local Air Purifiers #865,Home & Kitchen,Air Purifiers,Local,17106,3.6,39,Dashain,True,Premium,658,564,77,61,0.1079646017699115,5,2,1
866,Prestige Storage #866,Home & Kitchen,Storage,Prestige,13255,3.7,33,Dashain,True,Premium,608,525,74,50,0.09505703422053231,5,2,1
867,Cosco Cricket #867,Sports & Fitness,Cricket,Cosco,10538,4.5,130,Dashain,True,Premium,572,490,76,35,0.07128309572301425,4,2,1
868,Realme Smartphones #868,Electronics,Smartphones,Realme,88976,3.6,7,Dashain,True,Luxury,323,318,12,5,0.01567398119122257,2,3,1
869,Zara Kurtis #869,Fashion,Kurtis,Zara,11842,3.7,27,Tihar,True,Premium,407,348,41,36,0.10315186246418338,1,2,2
870,Asus Speakers #870,Electronics,Speakers,Asus,40431,4.0,4,Dashain,True,Luxury,284,254,22,14,0.054901960784313725,2,3,1
871,Loreal Skincare #871,Beauty & Personal Care,Skincare,Loreal,2789,4.8,103,Tihar,True,Mid,453,381,60,35,0.09162303664921466,0,1,2
872,Baseus Power Banks #872,Phone Accessories,Power Banks,Baseus,3107,3.5,86,Dashain,True,Mid,409,346,50,31,0.0893371757925072,3,1,1
873,OnePlus Headphones #873,Electronics,Headphones,OnePlus,52737,4.3,251,Dashain,True,Luxury,315,311,11,7,0.022435897435897436,2,3,1
874,Yonex Badminton #874,Sports & Fitness,Badminton,Yonex,13271,4.1,423,Dashain,True,Premium,618,538,66,51,0.09461966604823747,4,2,1
875,Prestige Bedding #875,Home & Kitchen,Bedding,Prestige,25000,4.7,48,Dashain,True,Luxury,639,616,37,23,0.03727714748784441,5,3,1
876,OnePlus Smartphones #876,Electronics,Smartphones,OnePlus,104055,4.5,432,Dashain,True,Luxury,304,304,8,2,0.006557377049180328,2,3,1
877,Yonex Badminton #877,Sports & Fitness,Badminton,Yonex,17487,4.1,99,Dashain,True,Premium,580,483,68,60,0.12396694214876033,4,2,1
878,Samsung Cameras #878,Electronics,Cameras,Samsung,150000,4.6,144,Dashain,True,Luxury,292,278,15,7,0.025089605734767026,2,3,1
879,Belkin Stands #879,Phone Accessories,Stands,Belkin,4042,4.7,13,Dashain,True,Mid,369,317,38,29,0.09119496855345911,3,1,1
880,Nepali Designs Ethnic Wear #880,Fashion,Ethnic Wear,Nepali Designs,15000,4.1,56,Tihar,False,Premium,414,363,42,31,0.08516483516483517,1,2,2
881,Levi's T-Shirts #881,Fashion,T-Shirts,Levi's,15000,4.2,107,Tihar,True,Premium,394,345,49,23,0.06647398843930635,1,2,2
882,Dell Laptops #882,Electronics,Laptops,Dell,80931,4.1,42,Dashain,True,Luxury,325,317,9,12,0.03773584905660377,2,3,1
883,Yonex Yoga #883,Sports & Fitness,Yoga,Yonex,14419,4.7,151,Dashain,True,Premium,558,494,63,35,0.0707070707070707,4,2,1
884,Samsung Smart Watches #884,Electronics,Smart Watches,Samsung,150000,3.1,26,Dashain,True,Luxury,290,285,8,9,0.03146853146853147,2,3,1
885,Milton Air Purifiers #885,Home & Kitchen,Air Purifiers,Milton,6838,3.7,102,Dashain,False,Premium,625,549,70,41,0.07454545454545454,5,2,1
886,Cottonworld T-Shirts #886,Fashion,T-Shirts,Cottonworld,6755,4.5,211,Tihar,False,Premium,365,331,33,23,0.06927710843373494,1,2,2
887,Wrangler Shoes #887,Fashion,Shoes,Wrangler,2886,4.7,15,Tihar,True,Mid,385,318,48,34,0.10658307210031348,1,1,2
888,Ugreen Earbuds #888,Phone Accessories,Earbuds,Ugreen,3799,3.5,48,Dashain,True,Mid,390,332,40,37,0.1111111111111111,3,1,1
889,Generic Cricket #889,Sports & Fitness,Cricket,Generic,24778,3.8,156,Dashain,True,Luxury,570,534,40,32,0.059813084112149535,4,3,1
890,Wrangler Saree #890,Fashion,Saree,Wrangler,5687,4.4,68,Tihar,True,Premium,392,311,50,42,0.1346153846153846,1,2,2
891,Zara Shoes #891,Fashion,Shoes,Zara,5791,4.3,395,Tihar,True,Premium,366,318,44,28,0.0877742946708464,1,2,2
892,Generic Stands #892,Phone Accessories,Stands,Generic,3162,4.2,88,Dashain,False,Mid,392,333,51,22,0.0658682634730539,3,1,1
893,Yonex Football #893,Sports & Fitness,Football,Yonex,10966,4.6,96,Dashain,True,Premium,606,518,73,50,0.09633911368015415,4,2,1
894,Baseus Stands #894,Phone Accessories,Stands,Baseus,2130,3.5,15,Dashain,False,Mid,390,345,33,28,0.08092485549132948,3,1,1
895,Apple Speakers #895,Electronics,Speakers,Apple,46244,4.6,89,Dashain,True,Luxury,281,261,18,11,0.04198473282442748,2,3,1
896,Himalaya Men's Grooming #896,Beauty & Personal Care,Men's Grooming,Himalaya,2040,4.3,17,Tihar,True,Mid,428,370,47,25,0.0673854447439353,0,1,2
897,Ugreen Cables #897,Phone Accessories,Cables,Ugreen,3829,3.5,62,Dashain,True,Mid,421,356,43,38,0.10644257703081232,3,1,1
898,Yonex Badminton #898,Sports & Fitness,Badminton,Yonex,6269,4.2,171,Dashain,True,Premium,554,482,61,39,0.08074534161490683,4,2,1
899,Biotique Perfume #899,Beauty & Personal Care,Perfume,Biotique,2459,3.0,35,Tihar,True,Mid,472,403,52,37,0.09158415841584158,0,1,2
900,Biotique Sunscreen #900,Beauty & Personal Care,Sunscreen,Biotique,1773,4.9,108,Tihar,True,Mid,453,386,56,34,0.08785529715762273,0,1,2
901,Vivo Speakers #901,Electronics,Speakers,Vivo,58029,4.6,45,Dashain,True,Luxury,334,329,11,6,0.01818181818181818,2,3,1
902,Xiaomi Headphones #902,Electronics,Headphones,Xiaomi,99620,3.7,34,Dashain,True,Luxury,322,316,11,5,0.015772870662460567,2,3,1
903,Himalaya Perfume #903,Beauty & Personal Care,Perfume,Himalaya,8000,3.4,31,Tihar,True,Premium,451,389,46,46,0.11794871794871795,0,2,2
904,Realme Tablets #904,Electronics,Tablets,Realme,118042,3.9,17,Dashain,False,Luxury,296,285,10,8,0.027972027972027972,2,3,1
905,Loreal Haircare #905,Beauty & Personal Care,Haircare,Loreal,3337,4.7,118,Tihar,True,Mid,445,359,66,42,0.11666666666666667,0,1,2
906,Vector X Cricket #906,Sports & Fitness,Cricket,Vector X,11587,3.0,55,Dashain,True,Premium,653,552,84,64,0.11573236889692586,4,2,1
907,Levi's Jeans #907,Fashion,Jeans,Levi's,6217,3.8,34,Tihar,True,Premium,391,342,37,30,0.08746355685131195,1,2,2
908,Milton Cleaning #908,Home & Kitchen,Cleaning,Milton,19542,4.0,46,Dashain,True,Premium,598,518,65,42,0.08092485549132948,5,2,1
909,Cottonworld Shoes #909,Fashion,Shoes,Cottonworld,6210,4.6,44,Tihar,False,Premium,376,330,42,21,0.0634441087613293,1,2,2
910,Prestige Decor #910,Home & Kitchen,Decor,Prestige,21819,4.5,22,Dashain,True,Luxury,607,570,41,43,0.07530647985989491,5,3,1
911,Allen Solly Jackets #911,Fashion,Jackets,Allen Solly,7888,4.8,66,Tihar,True,Premium,389,326,39,32,0.09785932721712538,1,2,2
912,Milton Bedding #912,Home & Kitchen,Bedding,Milton,2469,3.6,134,Dashain,True,Mid,607,521,71,48,0.09195402298850575,5,1,1
913,Local Air Purifiers #913,Home & Kitchen,Air Purifiers,Local,12187,3.4,27,Dashain,True,Premium,587,517,50,52,0.10038610038610038,5,2,1
914,Baseus Cases #914,Phone Accessories,Cases,Baseus,3680,4.8,5,Dashain,True,Mid,421,351,56,32,0.09090909090909091,3,1,1
915,Generic Chargers #915,Phone Accessories,Chargers,Generic,6000,3.8,399,Dashain,True,Premium,373,317,38,33,0.10377358490566038,3,2,1
916,Ugreen Cables #916,Phone Accessories,Cables,Ugreen,6000,4.8,266,Dashain,False,Premium,392,331,42,34,0.10240963855421686,3,2,1
917,Ugreen Stands #917,Phone Accessories,Stands,Ugreen,1551,4.7,111,Dashain,False,Mid,372,313,38,33,0.10509554140127389,3,1,1
918,Xiaomi Speakers #918,Electronics,Speakers,Xiaomi,150000,3.2,116,Dashain,True,Luxury,330,331,5,3,0.009036144578313253,2,3,1
919,Tefal Decor #919,Home & Kitchen,Decor,Tefal,25000,4.3,37,Dashain,True,Luxury,623,603,36,34,0.056291390728476824,5,3,1
920,Asus Smartphones #920,Electronics,Smartphones,Asus,48728,3.8,29,Dashain,False,Luxury,304,265,32,17,0.06390977443609022,2,3,1
921,Asus Smartphones #921,Electronics,Smartphones,Asus,42451,4.8,48,Dashain,True,Luxury,295,266,25,15,0.056179775280898875,2,3,1
922,Vector X Gym Equipment #922,Sports & Fitness,Gym Equipment,Vector X,30000,3.9,25,Dashain,True,Luxury,607,575,37,31,0.05381944444444445,4,3,1
923,Vivo Cameras #923,Electronics,Cameras,Vivo,36776,4.1,311,Dashain,True,Luxury,286,253,23,14,0.05511811023622047,2,3,1
924,Himalaya Haircare #924,Beauty & Personal Care,Haircare,Himalaya,2281,4.0,37,Tihar,True,Mid,455,397,52,29,0.0728643216080402,0,1,2
925,Oppo Smartphones #925,Electronics,Smartphones,Oppo,77197,3.7,33,Dashain,True,Luxury,314,312,12,4,0.012779552715654952,2,3,1
926,Allen Solly Jeans #926,Fashion,Jeans,Allen Solly,8530,4.6,31,Tihar,True,Premium,363,319,41,21,0.065625,1,2,2
927,Generic Badminton #927,Sports & Fitness,Badminton,Generic,17889,3.6,45,Dashain,True,Premium,615,541,78,35,0.06457564575645756,4,2,1
